trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.1, 'e': 0.7418307534023282}",20,0,-146.6688564134654,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
736,False,"{'a': 0.1, 'e': 0.7411597954431091}",30,13,-0.5269073619747553,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
737,False,"{'a': 0.1, 'e': 0.7404880963241561}",30,0,-85.50459709691269,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
738,False,"{'a': 0.1, 'e': 0.7398156567171686}",20,0,-67.66471975793034,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
739,False,"{'a': 0.1, 'e': 0.7391424772945862}",20,0,-63.268176319047214,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
740,False,"{'a': 0.1, 'e': 0.7384685587295879}",25,0,-80.94899735310898,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
741,False,"{'a': 0.1, 'e': 0.7377939016960925}",20,0,-29.548144953114548,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
742,False,"{'a': 0.1, 'e': 0.7371185068687569}",20,9,-40.514967910599275,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
743,False,"{'a': 0.1, 'e': 0.7364423749229757}",25,0,-145.10694766096645,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
744,False,"{'a': 0.1, 'e': 0.7357655065348812}",30,9,-124.02061049630358,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 3}",1
745,False,"{'a': 0.1, 'e': 0.7350879023813413}",30,0,-79.61007673568884,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
746,False,"{'a': 0.1, 'e': 0.7344095631399603}",30,14,-53.74028552174182,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
747,False,"{'a': 0.1, 'e': 0.7337304894890774}",25,0,-51.344906992349586,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
748,False,"{'a': 0.1, 'e': 0.7330506821077661}",25,0,-55.8854572474963,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
749,False,"{'a': 0.1, 'e': 0.7323701416758338}",35,0,-137.85923616008355,"{0: 27, 1: 0, 2: 5, 3: 0, 4: 3}",0
750,False,"{'a': 0.1, 'e': 0.7316888688738209}",30,0,-35.858341078066566,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
751,False,"{'a': 0.1, 'e': 0.7310068643830001}",30,17,-14.226970306217128,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.1, 'e': 0.7303241288853758}",35,0,-223.3463568743348,"{0: 23, 1: 0, 2: 6, 3: 2, 4: 4}",0
753,False,"{'a': 0.1, 'e': 0.7296406630636835}",30,8,-199.20367537320985,"{0: 7, 1: 2, 2: 8, 3: 4, 4: 1}",1
754,False,"{'a': 0.1, 'e': 0.7289564676013889}",20,0,-54.26250359916895,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
755,False,"{'a': 0.1, 'e': 0.7282715431826874}",30,0,-108.13767141571493,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
756,False,"{'a': 0.1, 'e': 0.7275858904925034}",20,0,-82.8966635389637,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
757,False,"{'a': 0.1, 'e': 0.7268995102164897}",20,0,-122.7933641447859,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
758,False,"{'a': 0.1, 'e': 0.7262124030410263}",25,7,-46.56258957466007,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 0}",1
759,False,"{'a': 0.1, 'e': 0.7255245696532203}",25,13,-9.877054675722318,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.7248360107409052}",25,3,-51.60906659293712,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
761,False,"{'a': 0.1, 'e': 0.7241467269926397}",25,0,-51.52783454941116,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
762,False,"{'a': 0.1, 'e': 0.7234567190977075}",20,0,-79.06378287343469,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
763,False,"{'a': 0.1, 'e': 0.7227659877461166}",30,13,-43.028772309972666,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
764,False,"{'a': 0.1, 'e': 0.7220745336285982}",20,0,-112.9317270408196,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
765,False,"{'a': 0.1, 'e': 0.7213823574366063}",25,0,-58.372143289235524,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
766,False,"{'a': 0.1, 'e': 0.720689459862317}",25,0,-72.18881624419745,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
767,False,"{'a': 0.1, 'e': 0.719995841598628}",20,0,-99.97343872022637,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
768,False,"{'a': 0.1, 'e': 0.7193015033391573}",20,0,-40.42916688359816,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
769,False,"{'a': 0.1, 'e': 0.7186064457782433}",20,7,-12.21995419964552,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
770,False,"{'a': 0.1, 'e': 0.7179106696109434}",25,0,-188.33203767417703,"{0: 11, 1: 5, 2: 6, 3: 0, 4: 3}",0
771,False,"{'a': 0.1, 'e': 0.7172141755330337}",30,0,-115.59402009497423,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
772,False,"{'a': 0.1, 'e': 0.7165169642410081}",30,10,-127.160959021513,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",1
773,False,"{'a': 0.1, 'e': 0.7158190364320781}",20,10,-3.1946616331699187,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.1, 'e': 0.7151203928041714}",25,0,-116.29931049308377,"{0: 16, 1: 5, 2: 1, 3: 1, 4: 2}",0
775,False,"{'a': 0.1, 'e': 0.7144210340559314}",30,0,-52.28093106490605,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
776,False,"{'a': 0.1, 'e': 0.7137209608867168}",20,0,-64.06506637653268,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
777,False,"{'a': 0.1, 'e': 0.7130201739966009}",30,11,-48.33011003550415,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 0}",1
778,False,"{'a': 0.1, 'e': 0.7123186740863704}",20,6,-139.25517682243876,"{0: 7, 1: 1, 2: 1, 3: 3, 4: 2}",1
779,False,"{'a': 0.1, 'e': 0.7116164618575251}",20,0,-51.9369128713774,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
780,False,"{'a': 0.1, 'e': 0.7109135380122773}",20,0,-13.057335498575876,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
781,False,"{'a': 0.1, 'e': 0.7102099032535507}",25,0,-36.483621374428694,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
782,False,"{'a': 0.1, 'e': 0.7095055582849801}",20,11,15.74978488340271,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.1, 'e': 0.7088005038109104}",20,0,-46.81889330318143,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
784,False,"{'a': 0.1, 'e': 0.7080947405363958}",25,0,-98.04253472393874,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
785,False,"{'a': 0.1, 'e': 0.7073882691671998}",30,0,-72.96786246973429,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
786,False,"{'a': 0.1, 'e': 0.7066810904097934}",30,10,-100.35932722977915,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",1
787,False,"{'a': 0.1, 'e': 0.7059732049713556}",25,0,-65.93492287045612,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
788,False,"{'a': 0.1, 'e': 0.7052646135597718}",20,0,-123.58746735596624,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
789,False,"{'a': 0.1, 'e': 0.7045553168836329}",25,0,-75.69270012411812,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
790,False,"{'a': 0.1, 'e': 0.7038453156522361}",30,0,-59.52678502242638,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
791,False,"{'a': 0.1, 'e': 0.7031346105755821}",30,0,-54.13662954524859,"{0: 18, 1: 7, 2: 5, 3: 0, 4: 0}",0
792,False,"{'a': 0.1, 'e': 0.7024232023643763}",25,0,-37.728488658919055,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
793,False,"{'a': 0.1, 'e': 0.7017110917300265}",20,0,-85.7241164760836,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
794,False,"{'a': 0.1, 'e': 0.7009982793846437}",20,0,-18.810890505266485,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
795,False,"{'a': 0.1, 'e': 0.7002847660410396}",25,0,-114.7209229944446,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
796,False,"{'a': 0.1, 'e': 0.699570552412728}",20,0,-64.03914433445912,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
797,False,"{'a': 0.1, 'e': 0.6988556392139224}",25,0,-125.88340668990814,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
798,False,"{'a': 0.1, 'e': 0.6981400271595356}",20,0,-4.637852711413497,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
799,False,"{'a': 0.1, 'e': 0.6974237169651799}",20,0,-43.54387102461394,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
800,False,"{'a': 0.1, 'e': 0.6967067093471654}",20,0,-16.394637967201966,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
801,False,"{'a': 0.1, 'e': 0.6959890050224995}",25,0,-0.918436140959785,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
802,False,"{'a': 0.1, 'e': 0.6952706047088867}",20,0,-72.20058865012699,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
803,False,"{'a': 0.1, 'e': 0.6945515091247271}",25,6,-26.359485772593718,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
804,False,"{'a': 0.1, 'e': 0.6938317189891162}",20,0,-79.42537596253568,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
805,False,"{'a': 0.1, 'e': 0.6931112350218442}",20,0,-43.845247479858266,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
806,False,"{'a': 0.1, 'e': 0.6923900579433949}",20,0,-54.07672438714427,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
807,False,"{'a': 0.1, 'e': 0.6916681884749454}",20,0,-15.482317861063352,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
808,False,"{'a': 0.1, 'e': 0.690945627338365}",25,8,-89.76968155102125,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
809,False,"{'a': 0.1, 'e': 0.6902223752562149}",20,0,-57.10231435616164,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
810,False,"{'a': 0.1, 'e': 0.689498432951747}",20,0,-47.550952878784095,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
811,False,"{'a': 0.1, 'e': 0.6887738011489036}",25,0,-143.856539625215,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
812,False,"{'a': 0.1, 'e': 0.6880484805723165}",20,0,-34.2602651656223,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
813,False,"{'a': 0.1, 'e': 0.6873224719473062}",30,0,-111.42294829159296,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
814,False,"{'a': 0.1, 'e': 0.6865957759998812}",25,4,-6.7407636656605625,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
815,False,"{'a': 0.1, 'e': 0.6858683934567373}",20,0,-105.19094498473807,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",1
816,False,"{'a': 0.1, 'e': 0.6851403250452572}",25,0,-59.45644791454143,"{0: 19, 1: 4, 2: 0, 3: 1, 4: 1}",0
817,False,"{'a': 0.1, 'e': 0.6844115714935092}",25,0,-69.71668507697085,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
818,False,"{'a': 0.1, 'e': 0.6836821335302466}",25,0,-27.88410429025667,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
819,False,"{'a': 0.1, 'e': 0.6829520118849076}",25,19,4.0718764934564895,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.1, 'e': 0.6822212072876136}",20,0,-109.18286293382765,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
821,False,"{'a': 0.1, 'e': 0.6814897204691691}",20,1,-11.716292409691238,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
822,False,"{'a': 0.1, 'e': 0.6807575521610609}",20,0,-75.41285469278986,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
823,False,"{'a': 0.1, 'e': 0.6800247030954574}",25,0,-113.40347172433069,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
824,False,"{'a': 0.1, 'e': 0.6792911740052073}",20,0,-54.968168664077574,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
825,False,"{'a': 0.1, 'e': 0.6785569656238399}",25,12,-22.31896099829413,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
826,False,"{'a': 0.1, 'e': 0.6778220786855634}",25,0,-48.20639240740216,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
827,False,"{'a': 0.1, 'e': 0.6770865139252648}",20,0,-1.5094366060064606,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
828,False,"{'a': 0.1, 'e': 0.6763502720785085}",25,0,-118.94352020685982,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
829,False,"{'a': 0.1, 'e': 0.6756133538815366}",20,0,-38.13106162954073,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
830,False,"{'a': 0.1, 'e': 0.6748757600712672}",20,0,-123.23203401618844,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
831,False,"{'a': 0.1, 'e': 0.6741374913852938}",25,0,-80.97623010618578,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
832,False,"{'a': 0.1, 'e': 0.6733985485618853}",20,0,-55.09838617902545,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
833,False,"{'a': 0.1, 'e': 0.6726589323399843}",20,7,-17.906135779352905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
834,False,"{'a': 0.1, 'e': 0.671918643459207}",25,2,-89.4622092516487,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 2}",1
835,False,"{'a': 0.1, 'e': 0.6711776826598423}",25,0,-10.361860483599077,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
836,False,"{'a': 0.1, 'e': 0.6704360506828508}",20,1,-54.59260903689489,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
837,False,"{'a': 0.1, 'e': 0.6696937482698646}",30,0,8.019705541808072,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
838,False,"{'a': 0.1, 'e': 0.6689507761631859}",25,0,-18.34159342277494,"{0: 21, 1: 2, 2: 0, 3: 2, 4: 0}",0
839,False,"{'a': 0.1, 'e': 0.6682071351057867}",20,0,-77.1207907142589,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
840,False,"{'a': 0.1, 'e': 0.6674628258413081}",30,2,-86.71228684985988,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 1}",1
841,False,"{'a': 0.1, 'e': 0.6667178491140593}",30,0,-6.993275767358836,"{0: 24, 1: 4, 2: 2, 3: 0, 4: 0}",0
842,False,"{'a': 0.1, 'e': 0.665972205669017}",20,0,-50.08735589425747,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
843,False,"{'a': 0.1, 'e': 0.6652258962518245}",20,0,-36.444074895547374,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
844,False,"{'a': 0.1, 'e': 0.6644789216087912}",20,0,-95.01618751177426,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
845,False,"{'a': 0.1, 'e': 0.6637312824868916}",20,0,-0.020989530650945665,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
846,False,"{'a': 0.1, 'e': 0.6629829796337648}",35,0,-96.6381650306375,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
847,False,"{'a': 0.1, 'e': 0.6622340137977137}",20,0,-27.486777853239495,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
848,False,"{'a': 0.1, 'e': 0.661484385727704}",25,0,-152.20436359706395,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
849,False,"{'a': 0.1, 'e': 0.6607340961733636}",30,11,-20.554409164804987,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
850,False,"{'a': 0.1, 'e': 0.6599831458849822}",25,0,-85.85077974509284,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
851,False,"{'a': 0.1, 'e': 0.6592315356135099}",20,0,-102.59517741411102,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
852,False,"{'a': 0.1, 'e': 0.6584792661105568}",35,0,-63.841155751232336,"{0: 26, 1: 6, 2: 0, 3: 2, 4: 1}",0
853,False,"{'a': 0.1, 'e': 0.6577263381283925}",30,0,-164.56234563822505,"{0: 20, 1: 0, 2: 5, 3: 3, 4: 2}",0
854,False,"{'a': 0.1, 'e': 0.656972752419945}",30,23,-29.02947566277829,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
855,False,"{'a': 0.1, 'e': 0.6562185097387997}",35,0,-102.36053687170703,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 2}",0
856,False,"{'a': 0.1, 'e': 0.6554636108391995}",30,9,-64.4093617756447,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 1}",1
857,False,"{'a': 0.1, 'e': 0.6547080564760429}",20,0,-39.76604134002532,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
858,False,"{'a': 0.1, 'e': 0.6539518474048844}",20,0,-70.19887304292668,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
859,False,"{'a': 0.1, 'e': 0.6531949843819331}",30,0,-100.45838684392726,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
860,False,"{'a': 0.1, 'e': 0.6524374681640519}",20,0,-45.058221478217234,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
861,False,"{'a': 0.1, 'e': 0.6516792995087568}",25,0,10.5709100567326,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
862,False,"{'a': 0.1, 'e': 0.6509204791742165}",25,13,0.4959181618378473,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.1, 'e': 0.6501610079192512}",20,5,-28.869954414498988,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
864,False,"{'a': 0.1, 'e': 0.6494008865033323}",25,14,8.09037488043199,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.648640115686581}",20,0,-54.49787887405602,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
866,False,"{'a': 0.1, 'e': 0.647878696229768}",20,0,-85.66604099612908,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
867,False,"{'a': 0.1, 'e': 0.6471166288943128}",20,0,-45.81316248348002,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
868,False,"{'a': 0.1, 'e': 0.6463539144422825}",25,0,34.96332350794033,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
869,False,"{'a': 0.1, 'e': 0.6455905536363918}",30,0,-130.9414308272814,"{0: 12, 1: 7, 2: 11, 3: 0, 4: 0}",0
870,False,"{'a': 0.1, 'e': 0.6448265472400012}",20,4,-43.94341713576912,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
871,False,"{'a': 0.1, 'e': 0.644061896017117}",20,0,-55.98365393469186,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
872,False,"{'a': 0.1, 'e': 0.6432966007323906}",35,8,-29.83977633784746,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 0}",1
873,False,"{'a': 0.1, 'e': 0.6425306621511171}",25,17,-70.08192106126658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
874,False,"{'a': 0.1, 'e': 0.6417640810392349}",20,13,-25.594998571676765,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
875,False,"{'a': 0.1, 'e': 0.6409968581633252}",20,0,-66.60457709475544,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
876,False,"{'a': 0.1, 'e': 0.6402289942906106}",30,0,-106.72864598158704,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
877,False,"{'a': 0.1, 'e': 0.6394604901889552}",25,11,-42.354583179239185,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
878,False,"{'a': 0.1, 'e': 0.6386913466268629}",30,0,-50.40259429408303,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
879,False,"{'a': 0.1, 'e': 0.6379215643734771}",30,0,-50.68301962896902,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
880,False,"{'a': 0.1, 'e': 0.6371511441985802}",20,4,11.973663100912797,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.1, 'e': 0.6363800868725922}",25,0,-94.1782563232587,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
882,False,"{'a': 0.1, 'e': 0.6356083931665703}",20,1,-36.31745732418358,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
883,False,"{'a': 0.1, 'e': 0.6348360638522081}",25,0,-73.22999962833964,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
884,False,"{'a': 0.1, 'e': 0.6340630997018352}",20,0,-66.22296199561848,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
885,False,"{'a': 0.1, 'e': 0.6332895014884152}",20,11,-28.81523026720936,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
886,False,"{'a': 0.1, 'e': 0.6325152699855466}",25,0,-142.30401483411273,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
887,False,"{'a': 0.1, 'e': 0.6317404059674607}",20,0,-33.793614181156954,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
888,False,"{'a': 0.1, 'e': 0.6309649102090216}",20,0,-99.81546346895787,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
889,False,"{'a': 0.1, 'e': 0.6301887834857247}",25,10,-93.58862801722135,"{0: 9, 1: 0, 2: 3, 3: 2, 4: 1}",1
890,False,"{'a': 0.1, 'e': 0.6294120265736969}",20,2,-13.278057056143016,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
891,False,"{'a': 0.1, 'e': 0.628634640249695}",20,0,-55.49674212438876,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
892,False,"{'a': 0.1, 'e': 0.6278566252911051}",25,0,-48.85160540292176,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
893,False,"{'a': 0.1, 'e': 0.6270779824759424}",25,17,-4.0901236287897245,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.1, 'e': 0.6262987125828494}",20,0,-74.55393763255358,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
895,False,"{'a': 0.1, 'e': 0.625518816391096}",30,19,-24.578410243969607,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
896,False,"{'a': 0.1, 'e': 0.6247382946805784}",25,0,-11.297099956375064,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
897,False,"{'a': 0.1, 'e': 0.6239571482318181}",20,8,-6.243619949921455,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
898,False,"{'a': 0.1, 'e': 0.6231753778259617}",25,0,-78.2454608329016,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
899,False,"{'a': 0.1, 'e': 0.6223929842447792}",20,3,8.791659894885981,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.1, 'e': 0.6216099682706644}",30,13,5.275789715086381,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.1, 'e': 0.6208263306866332}",20,0,-58.149993707040736,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
902,False,"{'a': 0.1, 'e': 0.620042072276323}",30,0,-106.56997212920733,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
903,False,"{'a': 0.1, 'e': 0.6192571938239922}",20,5,-10.955741396599967,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
904,False,"{'a': 0.1, 'e': 0.6184716961145192}",30,0,-104.01023252397982,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
905,False,"{'a': 0.1, 'e': 0.6176855799334016}",25,0,-161.30460268718116,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
906,False,"{'a': 0.1, 'e': 0.6168988460667555}",25,0,-43.06335441629041,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
907,False,"{'a': 0.1, 'e': 0.6161114953013148}",20,12,-7.3643067183969,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
908,False,"{'a': 0.1, 'e': 0.6153235284244302}",25,13,-19.370975026503462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
909,False,"{'a': 0.1, 'e': 0.6145349462240683}",25,9,-44.60800034813013,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 1}",1
910,False,"{'a': 0.1, 'e': 0.6137457494888116}",20,8,-58.23128732899912,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
911,False,"{'a': 0.1, 'e': 0.6129559390078564}",20,10,-18.438782861261654,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
912,False,"{'a': 0.1, 'e': 0.6121655155710133}",25,0,-40.58255918490326,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
913,False,"{'a': 0.1, 'e': 0.6113744799687056}",20,0,-93.03696319104648,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
914,False,"{'a': 0.1, 'e': 0.6105828329919689}",20,7,-73.65941973560419,"{0: 7, 1: 3, 2: 1, 3: 1, 4: 1}",1
915,False,"{'a': 0.1, 'e': 0.6097905754324501}",20,9,-4.763207194494731,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
916,False,"{'a': 0.1, 'e': 0.6089977080824067}",25,0,-68.48849855747824,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
917,False,"{'a': 0.1, 'e': 0.608204231734706}",25,0,-95.4709371473818,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
918,False,"{'a': 0.1, 'e': 0.6074101471828242}",20,0,-75.32836340531377,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
